gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,num_assessments,avg_score,region_East Midlands Region,region_London Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J
0,2,7.0,0,0,90,0,1,130.0,0,1,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,1,1,60,1,2,169.22222222222226,0,9,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,4.0,0,1,60,0,2,153.22222222222226,0,9,76.44444444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,3.0,0,1,60,0,2,186.77777777777774,0,9,71.8888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,7.0,0,0,30,0,1,164.66666666666666,0,9,77.22222222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,6.0,1,0,30,1,2,153.11111111111111,0,9,78.33333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,60,0,2,175.875,0,8,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,0,0,30,0,2,165.11111111111111,0,9,82.1111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,1,60,0,2,153.44444444444446,0,9,89.77777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,9.0,1,0,30,0,2,139.22222222222223,0,9,90.55555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,0,0,30,0,0,135.125,0,8,80.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,0.0,0,0,30,0,0,171.33333333333334,0,9,85.1111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,1,60,0,2,163.77777777777774,0,9,80.8888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,141.25,0,8,80.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,6.0,1,1,60,0,2,156.88888888888889,0,9,86.33333333333331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,2,4.0,0,0,30,0,0,186.11111111111111,0,9,79.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,7.0,0,0,30,0,2,138.625,0,8,56.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,0,0,30,0,0,154.77777777777774,0,9,82.77777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,2,9.0,1,0,30,0,2,137.25,0,8,77.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,8.0,0,1,60,0,2,156.71428571428572,0,7,65.71428571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,3.0,1,1,60,0,2,177.4285714285714,0,7,86.42857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,8.0,1,0,30,0,2,144.88888888888889,0,9,89.44444444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,2,147.44444444444446,0,9,69.66666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,2,5.0,0,0,30,0,2,153.55555555555554,0,9,71.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,184.77777777777774,0,9,81.66666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,2.0,1,1,60,0,1,97.0,0,2,59.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,1,1,60,0,2,144.625,0,8,75.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,0,0,30,0,1,95.0,0,2,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,6.0,0,0,30,0,1,101.8,0,5,58.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,0.0,0,0,30,0,2,140.0,0,7,81.28571428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,8.0,1,0,30,0,0,142.66666666666666,0,9,90.88888888888887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,5.0,1,0,30,0,0,138.66666666666666,0,9,89.22222222222223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,1,1,60,0,1,59.0,0,1,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,0,0,60,0,2,174.88888888888889,0,9,65.1111111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,8.0,0,0,30,1,1,60.0,0,1,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,5.0,1,0,30,0,2,182.44444444444446,0,9,87.44444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,5.0,1,0,30,0,2,135.77777777777777,0,9,93.11111111111113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,0,156.0,0,9,56.88888888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,8.0,0,0,30,0,1,161.75,0,8,54.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,0.0,0,0,30,0,2,161.77777777777774,0,9,73.8888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,0,0,30,0,1,59.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,9.0,0,0,30,0,2,137.33333333333334,0,9,82.55555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,9.0,1,0,30,0,2,143.33333333333334,0,9,77.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,147.625,0,8,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,1,0,30,0,2,198.125,0,8,64.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,0,0,30,0,2,142.625,0,8,91.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,3.0,0,0,30,1,1,157.0,0,9,71.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,9.0,1,0,30,0,0,140.33333333333334,0,9,88.44444444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,2,144.11111111111111,0,9,89.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,0.0,1,0,30,1,2,152.625,0,8,72.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,3.0,0,0,30,0,0,138.0,0,9,90.88888888888887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,4.0,0,0,30,0,1,88.5,0,2,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,0.0,1,0,30,1,1,140.88888888888889,0,9,77.8888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,0,0,30,0,1,86.0,0,2,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,0,154.16666666666666,0,6,88.16666666666669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,0,1,66.0,0,1,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,7.0,0,0,30,0,2,139.22222222222223,0,9,82.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,2.0,0,0,30,0,2,142.22222222222226,0,9,82.77777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,90,0,0,155.88888888888889,0,9,94.11111111111113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,0,0,30,0,1,115.25,0,4,78.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,1,177.14285714285714,0,7,75.57142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,2.0,1,0,30,1,2,170.88888888888889,0,9,79.44444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,1,4.0,0,0,30,0,1,89.0,0,3,82.66666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,4.0,0,0,30,0,1,143.375,0,8,58.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,2,5.0,1,0,30,0,2,166.77777777777774,0,9,89.8888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,2.0,0,0,30,0,1,177.0,0,9,65.22222222222223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,1,1,78.0,0,1,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,2.0,1,0,30,0,1,117.0,0,1,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,0,1,59.0,0,1,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,0,0,30,0,0,150.11111111111111,0,9,76.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,1,0,30,0,1,146.44444444444446,0,9,75.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,2.0,1,0,30,0,0,117.42857142857143,0,7,89.2857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,145.88888888888889,0,9,79.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,0,0,30,0,2,148.71428571428572,0,7,82.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,9.0,1,0,30,0,2,149.33333333333334,0,9,88.33333333333331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,5.0,0,0,30,0,2,134.88888888888889,0,9,85.66666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,0,163.66666666666666,0,9,95.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,2,5.0,1,0,30,0,0,147.55555555555554,0,9,87.77777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,9.0,0,0,30,0,1,62.0,0,1,69.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,1,191.0,0,9,47.111111111111114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.0,0,0,30,0,1,155.22222222222226,0,9,57.555555555555564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,139.42857142857142,0,7,76.57142857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,151.11111111111111,0,9,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,6.0,1,0,30,0,2,161.44444444444446,0,9,79.8888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,1,118.0,0,4,74.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,3.0,0,0,30,1,2,157.75,0,8,64.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,1,6.0,0,0,30,0,2,183.88888888888889,0,9,73.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,0,0,30,0,2,150.125,0,8,90.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,8.0,0,0,30,0,2,139.125,0,8,86.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,3,4.0,1,0,30,0,2,185.66666666666663,0,9,80.8888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,2,6.0,1,0,30,0,2,166.0,0,9,73.77777777777777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,8.0,2,0,90,0,2,137.66666666666666,0,9,85.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,0,0,30,0,0,148.33333333333334,0,9,91.55555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,4.0,1,0,30,1,0,145.66666666666666,0,9,78.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,6.0,0,0,30,0,2,139.0,0,9,87.22222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,7.0,0,0,30,0,2,157.28571428571428,0,7,92.71428571428572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,2.0,0,0,30,1,1,68.0,0,1,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,4.0,0,0,30,1,1,91.66666666666669,0,3,82.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,4.0,1,0,30,0,1,119.4,0,5,74.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,154.22222222222226,0,9,78.22222222222223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,0,0,30,0,0,161.11111111111111,0,9,92.22222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,1,0,30,0,1,102.25,0,4,68.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,3.0,1,0,30,0,0,141.11111111111111,0,9,90.44444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,60,1,2,166.0,0,9,54.22222222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,138.77777777777777,0,9,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,6.0,0,0,30,0,2,140.55555555555554,0,9,80.1111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,7.0,1,0,30,0,0,144.88888888888889,0,9,91.33333333333331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,7.0,1,0,30,0,2,141.0,0,9,82.77777777777777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,1,0,30,0,2,166.88888888888889,0,9,75.77777777777777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,6.0,0,0,30,0,2,159.77777777777774,0,9,86.1111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,1,2,139.22222222222223,0,9,70.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,145.88888888888889,0,9,80.22222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,6.0,1,0,30,1,2,138.88888888888889,0,9,92.22222222222223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,1,0,140.33333333333334,0,9,83.77777777777777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,5.0,0,0,30,0,1,153.875,0,8,75.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,7.0,0,0,30,0,2,137.85714285714286,0,7,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,1,0,30,0,2,137.66666666666666,0,9,85.8888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,2,7.0,1,0,30,0,1,173.14285714285714,0,7,47.85714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,2.0,1,0,30,0,2,138.22222222222223,0,9,83.1111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,3.0,0,0,30,0,0,186.55555555555557,0,9,97.33333333333331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,1,1,110.33333333333331,0,3,62.66666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,1,160.0,0,9,66.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,1,2,144.22222222222226,0,9,86.66666666666669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,1,0,30,0,0,149.0,0,9,78.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,6.0,0,0,30,0,2,136.75,0,8,76.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,1,0,30,0,2,148.375,0,8,76.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,2.0,0,0,30,1,1,59.0,0,1,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,6.0,0,0,30,0,2,167.0,0,9,79.55555555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,3.0,0,0,30,0,2,137.33333333333334,0,9,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,9.0,0,0,30,0,2,174.77777777777774,0,9,62.77777777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,0.0,1,0,30,0,2,141.28571428571428,0,7,66.71428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,0,0,30,0,0,133.125,0,8,87.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,0,0,30,0,2,142.88888888888889,0,9,89.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,134.55555555555554,0,9,79.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,1,0,30,1,0,136.11111111111111,0,9,90.44444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,6.0,1,0,30,1,0,142.66666666666666,0,9,87.44444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,0,0,30,0,0,153.11111111111111,0,9,87.22222222222223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.0,0,0,30,0,1,59.0,0,1,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,0,0,30,0,1,130.57142857142858,0,7,72.42857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,3,0.0,1,0,30,0,1,156.0,0,8,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,3.0,0,0,30,0,2,146.33333333333334,0,9,81.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,6.0,0,0,30,0,1,24.0,0,1,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,1,0,30,0,2,154.625,0,8,74.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,1,2,153.55555555555554,0,9,83.33333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,6.0,0,0,30,0,1,60.0,0,1,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,9.0,0,0,30,0,2,145.11111111111111,0,9,81.55555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,0,2,140.44444444444446,0,9,86.22222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,150,0,2,133.0,0,9,81.22222222222223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,3,2.0,1,0,30,0,2,147.44444444444446,0,9,68.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,9.0,0,0,30,0,2,130.85714285714286,0,7,83.28571428571429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,2,149.33333333333334,0,9,85.55555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,0,139.55555555555554,0,9,93.77777777777777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,6.0,0,0,30,0,2,136.375,0,8,84.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,4.0,0,0,30,0,1,94.75,0,4,92.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,9.0,0,0,30,1,0,152.66666666666666,0,9,95.11111111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,0,0,30,0,1,137.28571428571428,0,7,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,157.88888888888889,0,9,84.77777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,1,1,89.0,0,2,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,9.0,1,0,30,0,2,141.11111111111111,0,9,63.88888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,5.0,0,0,30,0,1,82.0,0,2,35.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,137.5,0,8,73.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,0.0,0,0,30,0,0,142.875,0,8,63.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,135.875,0,8,60.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,0,0,30,1,0,150.55555555555554,0,9,68.22222222222223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,0,0,30,0,2,147.71428571428572,0,7,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,7.0,0,0,30,0,2,130.28571428571428,0,7,85.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,0,2,127.28571428571428,0,7,77.42857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,1,0,30,0,0,151.44444444444446,0,9,89.8888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1,9.0,0,0,30,0,2,141.28571428571428,0,7,78.71428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,0,0,30,0,0,134.55555555555554,0,9,63.66666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,0.0,1,0,30,0,2,142.77777777777774,0,9,66.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,2,176.0,0,9,82.66666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,0,2,148.77777777777774,0,9,83.8888888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,1,53.0,0,1,69.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,7.0,0,0,30,0,2,185.875,0,8,88.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,4.0,0,0,30,0,0,145.22222222222226,0,9,94.77777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,2.0,0,0,30,0,2,163.88888888888889,0,9,72.22222222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,3.0,1,0,30,1,1,67.0,0,1,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,8.0,0,0,30,0,2,144.75,0,8,75.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0.0,0,0,30,0,2,147.22222222222226,0,9,59.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,8.0,1,0,30,0,1,152.22222222222226,0,9,73.8888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0.0,0,0,30,0,1,60.0,0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,1,1,143.5,0,8,87.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,1,95.0,0,3,60.66666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,2,5.0,0,0,30,0,0,144.71428571428572,0,7,86.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,5.0,1,0,30,0,2,154.5,0,8,84.625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,2.0,1,0,30,0,0,135.75,0,8,74.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0,0,30,0,1,60.0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,3.0,1,0,30,0,2,152.11111111111111,0,9,86.22222222222223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
