code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,label,sum_clicks,avg_clicks_per_day,avg_score,num_assessments,num_passed_assessments,exam_score
GGG,2014B,533054,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,N,1,266.0,2.078125,81.85714285714286,7.0,6.0,0.0
GGG,2014B,538918,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,N,0,273.0,4.333333333333333,75.0,2.0,2.0,0.0
GGG,2014B,541044,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,N,0,82.0,3.5652173913043477,87.5,2.0,2.0,0.0
GGG,2014B,541890,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,N,1,343.0,3.6881720430107525,74.11111111111111,9.0,9.0,0.0
GGG,2014B,542562,F,South East Region,A Level or Equivalent,60-70%,0-35,0,Y,1,1296.0,3.085714285714286,67.44444444444444,9.0,9.0,0.0
GGG,2014B,543910,F,South Region,Lower Than A Level,90-100%,0-35,0,N,1,572.0,2.9791666666666665,86.22222222222223,9.0,9.0,0.0
GGG,2014B,545665,F,South West Region,A Level or Equivalent,20-30%,35-55,0,Y,1,1551.0,3.8678304239401498,87.375,8.0,8.0,0.0
GGG,2014B,547155,F,East Anglian Region,No Formal quals,60-70%,0-35,1,N,1,223.0,2.1650485436893203,84.85714285714286,7.0,7.0,0.0
GGG,2014B,548578,F,South West Region,No Formal quals,30-40%,0-35,0,N,0,667.0,6.2924528301886795,80.0,1.0,1.0,0.0
GGG,2014B,549603,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,N,0,20.0,2.2222222222222223,0.0,0.0,0.0,0.0
GGG,2014B,550515,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,N,1,809.0,3.0528301886792453,64.22222222222223,9.0,8.0,0.0
GGG,2014B,550662,F,North Western Region,Lower Than A Level,50-60%,35-55,0,N,0,157.0,2.4153846153846152,83.33333333333333,3.0,3.0,0.0
GGG,2014B,550758,F,South West Region,A Level or Equivalent,80-90%,0-35,0,Y,1,543.0,4.450819672131147,78.77777777777777,9.0,9.0,0.0
GGG,2014B,551562,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,N,0,165.0,2.1153846153846154,70.71428571428571,7.0,7.0,0.0
GGG,2014B,552486,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,N,1,608.0,2.512396694214876,86.22222222222223,9.0,9.0,0.0
GGG,2014B,552509,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,N,0,262.0,2.817204301075269,75.5,4.0,4.0,0.0
GGG,2014B,553640,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,556406,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,N,1,741.0,2.7546468401486988,87.375,8.0,8.0,0.0
GGG,2014B,556463,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,N,0,85.0,2.2972972972972974,71.33333333333333,3.0,3.0,0.0
GGG,2014B,561441,F,South Region,Lower Than A Level,40-50%,35-55,1,N,0,171.0,3.2264150943396226,74.0,1.0,1.0,0.0
GGG,2014B,562628,F,South Region,Lower Than A Level,60-70%,35-55,0,N,1,405.0,4.05,64.28571428571429,7.0,7.0,0.0
GGG,2014B,563301,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,N,0,104.0,2.810810810810811,73.0,2.0,2.0,0.0
GGG,2014B,566818,F,London Region,Lower Than A Level,30-40%,0-35,0,Y,0,97.0,3.2333333333333334,60.0,1.0,1.0,0.0
GGG,2014B,568572,M,London Region,A Level or Equivalent,60-70%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,568863,M,South West Region,A Level or Equivalent,60-70%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,569093,F,South Region,A Level or Equivalent,80-90%,0-35,0,N,1,373.0,2.4539473684210527,65.0,9.0,9.0,0.0
GGG,2014B,571089,F,North Western Region,Lower Than A Level,30-40%,35-55,0,N,1,1476.0,4.122905027932961,84.0,9.0,9.0,0.0
GGG,2014B,573834,F,South West Region,A Level or Equivalent,70-80%,0-35,0,Y,0,154.0,2.8518518518518516,76.33333333333333,3.0,3.0,0.0
GGG,2014B,575199,F,North Western Region,Lower Than A Level,0,0-35,0,N,1,748.0,2.8659003831417627,65.25,8.0,8.0,0.0
GGG,2014B,575217,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,N,1,1000.0,3.257328990228013,84.11111111111111,9.0,9.0,0.0
GGG,2014B,575324,M,North Western Region,Lower Than A Level,50-60%,0-35,1,N,0,133.0,3.5945945945945947,85.0,2.0,2.0,0.0
GGG,2014B,575693,F,London Region,A Level or Equivalent,70-80%,0-35,0,N,0,107.0,2.3260869565217392,77.0,1.0,1.0,0.0
GGG,2014B,575709,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,N,1,521.0,2.5920398009950247,73.71428571428571,7.0,7.0,0.0
GGG,2014B,576416,F,London Region,Lower Than A Level,0-10%,0-35,0,N,0,6.0,3.0,0.0,0.0,0.0,0.0
GGG,2014B,576658,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,577000,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,N,1,167.0,2.6507936507936507,81.33333333333333,9.0,9.0,0.0
GGG,2014B,577136,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,N,1,933.0,4.074235807860262,86.875,8.0,8.0,0.0
GGG,2014B,577275,F,North Western Region,HE Qualification,20-30%,35-55,0,Y,1,590.0,3.4302325581395348,69.0,9.0,9.0,0.0
GGG,2014B,577474,F,London Region,Lower Than A Level,50-60%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,577792,F,South West Region,Lower Than A Level,50-60%,35-55,0,N,1,639.0,4.018867924528302,86.0,8.0,8.0,0.0
GGG,2014B,578389,M,South West Region,A Level or Equivalent,60-70%,0-35,0,N,1,217.0,2.2604166666666665,77.22222222222223,9.0,9.0,0.0
GGG,2014B,578452,F,North Western Region,Lower Than A Level,20-30%,35-55,0,Y,1,577.0,3.496969696969697,83.57142857142857,7.0,7.0,0.0
GGG,2014B,578845,F,North Region,A Level or Equivalent,10-20,0-35,0,N,0,267.0,2.4722222222222223,90.0,3.0,3.0,0.0
GGG,2014B,579692,M,South West Region,Lower Than A Level,30-40%,0-35,1,N,1,945.0,3.0385852090032155,69.44444444444444,9.0,9.0,0.0
GGG,2014B,582033,M,London Region,Lower Than A Level,50-60%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,582283,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,N,1,1400.0,4.516129032258065,87.66666666666667,9.0,9.0,0.0
GGG,2014B,583101,F,North Western Region,A Level or Equivalent,10-20,35-55,0,N,0,139.0,2.836734693877551,70.0,1.0,1.0,0.0
GGG,2014B,583148,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,N,1,324.0,3.6,67.77777777777777,9.0,9.0,0.0
GGG,2014B,583686,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,N,0,37.0,1.85,58.0,1.0,1.0,0.0
GGG,2014B,583687,F,North Western Region,Lower Than A Level,0-10%,0-35,1,Y,0,1.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,586054,F,South West Region,Lower Than A Level,80-90%,0-35,0,N,0,80.0,2.857142857142857,73.0,1.0,1.0,0.0
GGG,2014B,586494,F,South Region,A Level or Equivalent,50-60%,35-55,1,N,1,604.0,3.065989847715736,96.0,9.0,9.0,0.0
GGG,2014B,587287,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,N,0,134.0,2.2333333333333334,65.0,1.0,1.0,0.0
GGG,2014B,587613,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,N,0,68.0,1.8888888888888888,43.0,1.0,1.0,0.0
GGG,2014B,588031,M,South West Region,Lower Than A Level,0-10%,0-35,1,N,1,177.0,3.0,56.77777777777778,9.0,5.0,0.0
GGG,2014B,588489,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,Y,0,207.0,2.7972972972972974,79.28571428571429,7.0,7.0,0.0
GGG,2014B,588940,M,South Region,A Level or Equivalent,60-70%,35-55,1,N,0,224.0,7.225806451612903,68.66666666666667,3.0,3.0,0.0
GGG,2014B,589009,F,South West Region,Lower Than A Level,20-30%,0-35,0,N,1,237.0,2.9625,78.28571428571429,7.0,7.0,0.0
GGG,2014B,589053,F,London Region,Lower Than A Level,30-40%,35-55,1,N,1,566.0,4.01418439716312,78.55555555555556,9.0,9.0,0.0
GGG,2014B,589973,F,London Region,Lower Than A Level,30-40%,0-35,0,Y,0,173.0,2.621212121212121,63.142857142857146,7.0,7.0,0.0
GGG,2014B,590445,F,South West Region,Lower Than A Level,70-80%,0-35,0,N,1,360.0,3.103448275862069,75.0,7.0,7.0,0.0
GGG,2014B,590739,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,N,0,17.0,2.4285714285714284,0.0,0.0,0.0,0.0
GGG,2014B,590758,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,N,0,11.0,1.375,0.0,0.0,0.0,0.0
GGG,2014B,591563,F,South West Region,Lower Than A Level,80-90%,35-55,0,N,1,893.0,4.5561224489795915,81.875,8.0,8.0,0.0
GGG,2014B,592001,F,London Region,A Level or Equivalent,50-60%,0-35,0,N,0,422.0,2.9510489510489513,67.85714285714286,7.0,7.0,0.0
GGG,2014B,592190,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,Y,1,501.0,2.6507936507936507,82.66666666666667,9.0,9.0,0.0
GGG,2014B,593121,F,North Western Region,Lower Than A Level,0-10%,35-55,0,N,1,251.0,3.391891891891892,83.42857142857143,7.0,7.0,0.0
GGG,2014B,593785,M,London Region,Lower Than A Level,20-30%,0-35,0,N,1,2062.0,5.48404255319149,89.66666666666667,9.0,9.0,0.0
GGG,2014B,593965,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,N,1,1041.0,3.347266881028939,86.66666666666667,9.0,9.0,0.0
GGG,2014B,594167,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,N,1,843.0,4.367875647668394,91.11111111111111,9.0,9.0,0.0
GGG,2014B,594723,F,North Western Region,Lower Than A Level,0-10%,0-35,0,N,1,399.0,2.695945945945946,69.44444444444444,9.0,8.0,0.0
GGG,2014B,594908,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,N,0,75.0,2.6785714285714284,52.0,2.0,2.0,0.0
GGG,2014B,595102,F,South Region,A Level or Equivalent,20-30%,0-35,0,N,1,472.0,3.4705882352941178,79.22222222222223,9.0,9.0,0.0
GGG,2014B,595343,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,N,1,298.0,2.9215686274509802,68.88888888888889,9.0,8.0,0.0
GGG,2014B,595572,F,South Region,A Level or Equivalent,70-80%,0-35,1,N,1,996.0,3.507042253521127,87.88888888888889,9.0,9.0,0.0
GGG,2014B,596307,F,London Region,Lower Than A Level,10-20,0-35,0,N,0,52.0,1.4857142857142858,0.0,0.0,0.0,0.0
GGG,2014B,596382,F,North Western Region,A Level or Equivalent,10-20,0-35,0,N,0,170.0,2.1794871794871793,86.125,8.0,8.0,0.0
GGG,2014B,596513,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,N,1,2769.0,4.685279187817259,84.44444444444444,9.0,9.0,0.0
GGG,2014B,596588,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,N,1,326.0,3.0754716981132075,76.66666666666667,9.0,9.0,0.0
GGG,2014B,596751,F,South West Region,A Level or Equivalent,60-70%,35-55,0,N,1,1670.0,3.1098696461824953,91.11111111111111,9.0,9.0,0.0
GGG,2014B,597010,F,South Region,Lower Than A Level,20-30%,0-35,1,N,1,341.0,2.9145299145299144,80.44444444444444,9.0,9.0,0.0
GGG,2014B,597037,F,North Western Region,Lower Than A Level,0-10%,0-35,0,N,0,158.0,2.135135135135135,73.5,4.0,4.0,0.0
GGG,2014B,598017,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,N,1,481.0,2.6,74.57142857142857,7.0,6.0,0.0
GGG,2014B,598127,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,N,0,374.0,3.142857142857143,41.666666666666664,3.0,2.0,0.0
GGG,2014B,598496,F,South East Region,Lower Than A Level,20-30%,0-35,1,N,0,75.0,2.142857142857143,60.0,1.0,1.0,0.0
GGG,2014B,598564,F,South Region,Lower Than A Level,60-70%,0-35,0,N,0,71.0,3.736842105263158,58.333333333333336,3.0,3.0,0.0
GGG,2014B,599144,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,N,1,272.0,3.056179775280899,74.77777777777777,9.0,9.0,0.0
GGG,2014B,599276,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,N,1,1919.0,3.349040139616056,94.11111111111111,9.0,9.0,0.0
GGG,2014B,599277,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,599467,M,South West Region,Lower Than A Level,20-30%,0-35,1,N,1,479.0,2.4947916666666665,69.28571428571429,7.0,6.0,0.0
GGG,2014B,599620,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,N,1,2476.0,4.026016260162602,89.0,9.0,9.0,0.0
GGG,2014B,600035,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,N,1,614.0,3.7439024390243905,78.11111111111111,9.0,9.0,0.0
GGG,2014B,600390,M,South East Region,Lower Than A Level,40-50%,0-35,0,Y,0,9.0,1.8,0.0,0.0,0.0,0.0
GGG,2014B,600714,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,N,1,285.0,3.7012987012987013,85.71428571428571,7.0,7.0,0.0
GGG,2014B,601064,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,N,1,563.0,2.6809523809523808,91.88888888888889,9.0,9.0,0.0
GGG,2014B,602045,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,N,1,489.0,3.1346153846153846,86.22222222222223,9.0,9.0,0.0
GGG,2014B,602061,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,N,0,354.0,2.6029411764705883,68.57142857142857,7.0,6.0,0.0
GGG,2014B,602616,M,North Region,Lower Than A Level,10-20,0-35,0,N,0,1.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,602655,F,North Western Region,A Level or Equivalent,50-60%,35-55,1,N,1,597.0,3.4310344827586206,90.125,8.0,8.0,0.0
GGG,2014B,602858,M,North Western Region,Lower Than A Level,70-80%,0-35,0,N,0,38.0,2.375,0.0,0.0,0.0,0.0
GGG,2014B,602997,F,East Anglian Region,No Formal quals,20-30%,0-35,1,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,603064,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,Y,0,1595.0,3.19,83.33333333333333,9.0,9.0,0.0
GGG,2014B,603124,F,South East Region,A Level or Equivalent,60-70%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,603612,F,North Western Region,A Level or Equivalent,10-20,35-55,1,N,0,651.0,3.206896551724138,71.0,9.0,9.0,0.0
GGG,2014B,603921,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,N,1,366.0,2.6715328467153285,89.875,8.0,8.0,0.0
GGG,2014B,604482,M,North Region,Lower Than A Level,10-20,35-55,1,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,604504,M,West Midlands Region,No Formal quals,0-10%,0-35,0,N,1,570.0,3.202247191011236,86.66666666666667,9.0,9.0,0.0
GGG,2014B,604901,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Y,1,586.0,3.5301204819277108,83.88888888888889,9.0,9.0,0.0
GGG,2014B,605176,F,South East Region,A Level or Equivalent,70-80%,0-35,0,N,0,6.0,1.2,45.0,1.0,1.0,0.0
GGG,2014B,605375,F,London Region,A Level or Equivalent,10-20,35-55,1,Y,1,594.0,4.040816326530612,55.0,9.0,7.0,0.0
GGG,2014B,605445,F,London Region,Lower Than A Level,40-50%,0-35,1,N,1,613.0,3.3315217391304346,76.44444444444444,9.0,9.0,0.0
GGG,2014B,605556,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,N,1,270.0,2.872340425531915,71.88888888888889,9.0,8.0,0.0
GGG,2014B,605702,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,N,0,261.0,2.5841584158415842,77.22222222222223,9.0,9.0,0.0
GGG,2014B,605828,F,South East Region,Lower Than A Level,60-70%,35-55,0,Y,1,396.0,3.1181102362204722,78.33333333333333,9.0,9.0,0.0
GGG,2014B,606101,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,N,1,617.0,3.317204301075269,91.0,8.0,8.0,0.0
GGG,2014B,606175,F,South East Region,A Level or Equivalent,40-50%,0-35,0,N,1,248.0,2.8181818181818183,82.11111111111111,9.0,9.0,0.0
GGG,2014B,606274,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,N,0,30.0,2.5,0.0,0.0,0.0,0.0
GGG,2014B,606296,F,East Midlands Region,Lower Than A Level,50-60%,35-55,1,N,1,658.0,4.569444444444445,89.77777777777777,9.0,9.0,0.0
GGG,2014B,606389,M,South East Region,Lower Than A Level,90-100%,35-55,0,N,1,3001.0,5.02680067001675,90.55555555555556,9.0,9.0,0.0
GGG,2014B,606602,F,North Western Region,Lower Than A Level,70-80%,0-35,1,N,0,47.0,2.0434782608695654,0.0,0.0,0.0,0.0
GGG,2014B,606705,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,606707,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,N,1,666.0,4.136645962732919,80.25,8.0,8.0,0.0
GGG,2014B,606858,M,North Region,Lower Than A Level,70-80%,0-35,0,N,1,758.0,2.838951310861423,83.88888888888889,9.0,9.0,0.0
GGG,2014B,607235,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,N,1,884.0,3.238095238095238,85.11111111111111,9.0,9.0,0.0
GGG,2014B,607530,F,East Midlands Region,Lower Than A Level,0-10%,35-55,1,N,1,433.0,3.9724770642201834,80.88888888888889,9.0,9.0,0.0
GGG,2014B,607536,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,N,1,720.0,3.5294117647058822,80.875,8.0,8.0,0.0
GGG,2014B,607547,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,N,1,446.0,2.5930232558139537,86.33333333333333,9.0,9.0,0.0
GGG,2014B,607738,F,London Region,Lower Than A Level,0-10%,35-55,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,607762,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,N,1,211.0,1.990566037735849,79.0,9.0,9.0,0.0
GGG,2014B,608109,F,London Region,Lower Than A Level,70-80%,0-35,0,N,1,536.0,3.3710691823899372,56.25,8.0,7.0,0.0
GGG,2014B,608221,F,North Region,Lower Than A Level,0-10%,0-35,0,N,0,164.0,2.6031746031746033,55.55555555555556,9.0,8.0,0.0
GGG,2014B,608263,F,South West Region,Lower Than A Level,50-60%,0-35,0,N,1,1084.0,3.1420289855072463,82.77777777777777,9.0,9.0,0.0
GGG,2014B,608292,M,South East Region,A Level or Equivalent,90-100%,35-55,0,N,1,1077.0,4.033707865168539,77.625,8.0,8.0,0.0
GGG,2014B,608596,F,West Midlands Region,Lower Than A Level,80-90%,0-35,1,N,1,322.0,2.3503649635036497,65.71428571428571,7.0,7.0,0.0
GGG,2014B,608628,F,London Region,Lower Than A Level,30-40%,0-35,0,N,0,1.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,608649,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,Y,0,2.0,2.0,0.0,0.0,0.0,0.0
GGG,2014B,608907,F,South Region,Lower Than A Level,30-40%,35-55,1,N,1,478.0,4.4672897196261685,86.42857142857143,7.0,7.0,0.0
GGG,2014B,609297,F,South Region,Lower Than A Level,80-90%,35-55,0,N,1,1158.0,3.61875,89.44444444444444,9.0,9.0,0.0
GGG,2014B,609326,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,N,1,565.0,3.2285714285714286,69.66666666666667,9.0,8.0,0.0
GGG,2014B,609365,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,N,0,5.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,609754,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,N,1,490.0,3.2666666666666666,71.33333333333333,9.0,8.0,0.0
GGG,2014B,610127,F,London Region,Lower Than A Level,10-20,0-35,0,N,1,119.0,3.051282051282051,81.66666666666667,9.0,9.0,0.0
GGG,2014B,610336,F,North Western Region,A Level or Equivalent,20-30%,35-55,1,N,0,1.0,1.0,59.5,2.0,2.0,0.0
GGG,2014B,610398,F,London Region,Lower Than A Level,30-40%,35-55,1,N,1,1325.0,3.64010989010989,75.25,8.0,8.0,0.0
GGG,2014B,610461,F,North Region,Lower Than A Level,10-20,0-35,0,N,0,102.0,9.272727272727273,0.0,0.0,0.0,0.0
GGG,2014B,610917,F,London Region,A Level or Equivalent,0-10%,0-35,0,N,0,204.0,3.0,77.0,2.0,2.0,0.0
GGG,2014B,610967,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,N,0,317.0,4.283783783783784,58.2,5.0,5.0,0.0
GGG,2014B,611195,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,N,1,440.0,2.7848101265822787,81.28571428571429,7.0,7.0,0.0
GGG,2014B,611351,F,South West Region,A Level or Equivalent,90-100%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,611489,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,N,1,1211.0,3.8938906752411575,90.88888888888889,9.0,9.0,0.0
GGG,2014B,611496,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,N,1,2020.0,4.1735537190082646,89.22222222222223,9.0,9.0,0.0
GGG,2014B,611534,F,London Region,Lower Than A Level,20-30%,35-55,1,N,0,53.0,2.65,65.0,1.0,1.0,0.0
GGG,2014B,611612,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,N,1,578.0,3.042105263157895,65.11111111111111,9.0,9.0,0.0
GGG,2014B,611629,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,Y,0,172.0,2.7301587301587302,84.0,1.0,1.0,0.0
GGG,2014B,611962,F,South West Region,A Level or Equivalent,50-60%,35-55,0,N,1,689.0,3.9826589595375723,87.44444444444444,9.0,9.0,0.0
GGG,2014B,612002,F,South West Region,A Level or Equivalent,50-60%,35-55,0,N,1,823.0,3.723981900452489,93.11111111111111,9.0,9.0,0.0
GGG,2014B,612039,F,North Western Region,Lower Than A Level,0-10%,0-35,0,N,1,428.0,3.101449275362319,56.888888888888886,9.0,7.0,0.0
GGG,2014B,612089,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,N,0,180.0,2.4324324324324325,54.375,8.0,8.0,0.0
GGG,2014B,612149,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612207,F,North Western Region,Lower Than A Level,0-10%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612319,M,London Region,A Level or Equivalent,10-20,0-35,0,N,1,150.0,2.586206896551724,73.88888888888889,9.0,9.0,0.0
GGG,2014B,612363,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,N,0,15.0,1.6666666666666667,0.0,1.0,0.0,0.0
GGG,2014B,612385,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,N,0,7.0,3.5,0.0,0.0,0.0,0.0
GGG,2014B,612459,F,North Western Region,Lower Than A Level,0-10%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612565,F,South East Region,Lower Than A Level,90-100%,0-35,0,N,1,636.0,2.706382978723404,82.55555555555556,9.0,9.0,0.0
GGG,2014B,612620,F,South East Region,Lower Than A Level,90-100%,35-55,0,N,0,25.0,3.5714285714285716,0.0,0.0,0.0,0.0
GGG,2014B,612621,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,N,1,633.0,3.8132530120481927,77.77777777777777,9.0,9.0,0.0
GGG,2014B,612690,F,North Region,Lower Than A Level,50-60%,0-35,0,N,1,350.0,2.4305555555555554,79.88888888888889,9.0,9.0,0.0
GGG,2014B,612709,M,South West Region,Lower Than A Level,30-40%,0-35,0,Y,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612711,F,South West Region,Lower Than A Level,20-30%,0-35,0,N,0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2014B,612797,F,North Western Region,Lower Than A Level,0-10%,0-35,0,N,1,509.0,3.0297619047619047,79.0,8.0,8.0,0.0
GGG,2014B,612870,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,N,1,615.0,3.379120879120879,64.375,8.0,8.0,0.0
GGG,2014B,612903,F,South West Region,A Level or Equivalent,80-90%,0-35,0,N,1,550.0,3.142857142857143,91.875,8.0,8.0,0.0
GGG,2014B,612929,F,London Region,A Level or Equivalent,30-40%,0-35,0,Y,0,644.0,4.209150326797386,71.33333333333333,9.0,8.0,0.0
GGG,2014B,613015,F,South Region,A Level or Equivalent,90-100%,35-55,0,N,1,1473.0,3.701005025125628,88.44444444444444,9.0,9.0,0.0
GGG,2014B,613039,M,North Region,Lower Than A Level,40-50%,0-35,0,N,0,149.0,2.6140350877192984,64.33333333333333,3.0,3.0,0.0
GGG,2014B,613131,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,N,1,1045.0,3.8138686131386863,89.44444444444444,9.0,9.0,0.0
GGG,2014B,613227,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,N,0,1.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,613235,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,Y,1,1000.0,3.1847133757961785,72.375,8.0,8.0,0.0
GGG,2014B,613300,F,South West Region,A Level or Equivalent,30-40%,0-35,0,N,1,802.0,2.6733333333333333,90.88888888888889,9.0,9.0,0.0
GGG,2014B,613407,F,South East Region,Lower Than A Level,30-40%,35-55,0,N,0,45.0,2.25,0.0,0.0,0.0,0.0
GGG,2014B,613611,F,North Western Region,Lower Than A Level,40-50%,0-35,0,N,0,148.0,2.1449275362318843,50.0,2.0,2.0,0.0
GGG,2014B,613616,M,London Region,Lower Than A Level,10-20,35-55,0,Y,0,1387.0,4.654362416107382,77.88888888888889,9.0,9.0,0.0
GGG,2014B,613639,F,North Western Region,Lower Than A Level,50-60%,0-35,0,N,0,90.0,2.8125,85.0,2.0,2.0,0.0
GGG,2014B,613646,F,North Western Region,Lower Than A Level,0-10%,35-55,0,N,1,775.0,3.587962962962963,88.16666666666667,6.0,6.0,0.0
GGG,2014B,613675,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,N,0,99.0,2.0625,65.0,1.0,1.0,0.0
GGG,2014B,613683,F,South Region,A Level or Equivalent,70-80%,0-35,0,N,1,328.0,2.8771929824561404,82.66666666666667,9.0,9.0,0.0
GGG,2014B,613691,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,N,1,2162.0,3.2560240963855422,82.77777777777777,9.0,9.0,0.0
GGG,2014B,613720,F,London Region,Lower Than A Level,20-30%,0-35,0,N,1,653.0,3.4368421052631577,94.11111111111111,9.0,9.0,0.0
GGG,2014B,613972,F,South East Region,Lower Than A Level,30-40%,0-35,0,N,0,128.0,3.1219512195121952,78.75,4.0,4.0,0.0
